$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
252115,TSP02_115,"[8, 16, 25, 33, 42, 57, 67, 78, 87, 97, 121, 133, 144, 154, 165, 199, 211, 223, 236, 248, 289, 303, 316, 331, 344, 358, 372, 386, 399, 414, 427, 441, 454, 469, 482, 496, 510, 524, 537, 552]",,"[10339, 13113, 15883, 18657, 21427, 24201, 26971, 29745, 32515, 35289, 47577, 61248, 76310, 92755, 110587, 129801, 150408, 172396, 195772, 220531, 246681, 274214, 303134, 333436, 365126, 398203, 432667, 468518, 505752, 544372, 584380, 625771, 668548, 712713, 758265, 805200, 853526, 903230, 954326, 1006804]","[[25, 27.0]]",クラッグ武器のルクリス起源説を主張する人々の一番の弱点は、この武器が彼の反逆を起こす前に作られたとしたら、このように名付けられるはずがなく、もし反逆後だとしても武器を作り出すような暇はなかったという部分を説明できないことです。,27,1,warrior_f_spear_partisan,75,,,,,[18031],,4,クラッグパイク,3,4323,FFFTF,75,0,0,4,0,549,406,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252116,TSP02_116,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]","[[26, 35.0]]",巡礼に参加する人の多様性を如実に示している武器です。旅の荷物が増えることを恐れない人なら選択しても良い武器でしょう。,27,1,warrior_f_spear_partisan_up,120,,,,,[18032],,4,フィルグリムパイク,4,4414,FFFTF,120,0,0,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,200.0
252117,TSP02_117,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[18436, 25252, 32073, 38889, 45710, 52531, 59347, 66168, 72984, 79804, 108278, 140164, 175459, 214161, 256272, 301795, 350726, 403065, 458817, 517977, 580545, 646521, 715910, 788707, 864912, 944529, 1027555, 1113988, 1203830, 1297084, 1393747, 1493822, 1597300, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[28, 46.0]]",イストラパイクはイストラスピアから発見した方式を適用して作った最初のイストラ武器だと言われます。,27,1,warrior_f_spear_fedimianpike,170,,,,,[18033],,4,イストラパイク,5,6936,FFFTF,170,0,0,6,0,1188,878,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,200.0
252118,TSP02_118,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]","[[55, 13.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_partisan_up_purple,120,,,,,,,4,ライトロイヤルパルチザン,8,5068,FFFTF,120,0,3,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,210.0
252119,TSP02_119,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]","[[64, 1.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_lance_blue,120,,,,,,,4,スラーケコーンパイク,8,6887,FFFTF,120,0,3,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,210.0
252120,TSP02_120,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]","[[26, 63.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_fedimianpike_purple,120,,,,,,,4,ホーリーフェディミアンパイク,8,6936,FFFTF,120,0,3,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,210.0
252121,TSP02_121,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]","[[16, 34.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_partisan_up_green,120,,,,,,,4,ルマスパイク,13,4966,FFFTF,120,0,2,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,210.0
252122,TSP02_122,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[18436, 25252, 32073, 38889, 45710, 52531, 59347, 66168, 72984, 79804, 108278, 140164, 175459, 214161, 256272, 301795, 350726, 403065, 458817, 517977, 580545, 646521, 715910, 788707, 864912, 944529, 1027555, 1113988, 1203830, 1297084, 1393747, 1493822, 1597300, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[42, 34.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_trident_up_red,170,,,,,,,4,アースロイヤルトライデント,9,10401,FFFTF,170,0,3,6,0,1188,878,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,210.0
252123,TSP02_123,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[18436, 25252, 32073, 38889, 45710, 52531, 59347, 66168, 72984, 79804, 108278, 140164, 175459, 214161, 256272, 301795, 350726, 403065, 458817, 517977, 580545, 646521, 715910, 788707, 864912, 944529, 1027555, 1113988, 1203830, 1297084, 1393747, 1493822, 1597300, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[53, 20.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_battlepork_green,170,,,,,,,4,アーティバトルフォーク,9,10455,FFFTF,170,0,3,6,0,1188,878,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,210.0
252124,TSP02_124,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[18436, 25252, 32073, 38889, 45710, 52531, 59347, 66168, 72984, 79804, 108278, 140164, 175459, 214161, 256272, 301795, 350726, 403065, 458817, 517977, 580545, 646521, 715910, 788707, 864912, 944529, 1027555, 1113988, 1203830, 1297084, 1393747, 1493822, 1597300, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[7, 229.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,thspear_halbert_red,170,,,,,,,4,マギハルバード,9,10455,FFFTF,170,0,3,6,0,1188,878,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,210.0
252125,TSP02_125,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[22905, 31963, 41016, 50073, 59126, 68179, 77236, 86289, 95347, 104400, 141820, 183763, 230236, 281241, 336768, 396825, 461409, 530520, 604156, 682320, 765014, 852235, 943982, 1040256, 1141060, 1246387, 1356244, 1470628, 1589539, 1712980, 1840948, 1973438, 2110459, 2252011, 2398084, 2548689, 2703820, 2863478, 3027662, 3196377]","[[31, 72.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,thspear_demon_blue,220,[642173],"[642902, 642921]",,,[18053],,4,デュリスデーモンパイク,10,12697,FFFTF,220,0,3,7,0,1524,1127,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 35]",25,7,32,False,False,210.0
252126,TSP02_126,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[22905, 31963, 41016, 50073, 59126, 68179, 77236, 86289, 95347, 104400, 141820, 183763, 230236, 281241, 336768, 396825, 461409, 530520, 604156, 682320, 765014, 852235, 943982, 1040256, 1141060, 1246387, 1356244, 1470628, 1589539, 1712980, 1840948, 1973438, 2110459, 2252011, 2398084, 2548689, 2703820, 2863478, 3027662, 3196377]","[[13, 25.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,spear_partisan_orange,220,,,,,[18054],,4,ホーリーパルチザン,10,12697,FFFTF,220,0,3,7,0,1524,1127,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 35]",25,7,32,False,False,210.0
252127,TSP02_127,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[22905, 31963, 41016, 50073, 59126, 68179, 77236, 86289, 95347, 104400, 141820, 183763, 230236, 281241, 336768, 396825, 461409, 530520, 604156, 682320, 765014, 852235, 943982, 1040256, 1141060, 1246387, 1356244, 1470628, 1589539, 1712980, 1840948, 1973438, 2110459, 2252011, 2398084, 2548689, 2703820, 2863478, 3027662, 3196377]","[[5, 1768.0]]",元々王国の辺境で流行した様式でしたが、内戦期以降、各地でこのような形の槍が製造されています。,40,1,thspear_demon_red,220,,,,,[18055],,4,ヘルスデーモンパイク,10,12748,FFFTF,220,0,3,7,0,1524,1127,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 35]",25,7,32,False,False,210.0
252128,TSP02_128,"[8, 16, 25, 33, 42, 57, 67, 78, 87, 97, 121, 133, 144, 154, 165, 199, 211, 223, 236, 248, 289, 303, 316, 331, 344, 358, 372, 386, 399, 414, 427, 441, 454, 469, 482, 496, 510, 524, 537, 552]",,"[10339, 13113, 15883, 18657, 21427, 24201, 26971, 29745, 32515, 35289, 47577, 61248, 76310, 92755, 110587, 129801, 150408, 172396, 195772, 220531, 246681, 274214, 303134, 333436, 365126, 398203, 432667, 468518, 505752, 544372, 584380, 625771, 668548, 712713, 758265, 805200, 853526, 903230, 954326, 1006804]",,パルチザン様式の槍が流行って貴族の領地でも作られるようになり、このような変形型も出現しました。,40,1,warrior_f_spear_partisan_up,75,,,,,,,4,支援用ロイヤルパルチザン,7,4966,FFFTF,75,0,2,4,0,549,406,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,0.0
252150,TSP02_150,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[22905, 31963, 41016, 50073, 59126, 68179, 77236, 86289, 95347, 104400, 141820, 183763, 230236, 281241, 336768, 396825, 461409, 530520, 604156, 682320, 765014, 852235, 943982, 1040256, 1141060, 1246387, 1356244, 1470628, 1589539, 1712980, 1840948, 1973438, 2110459, 2252011, 2398084, 2548689, 2703820, 2863478, 3027662, 3196377]","[[27, 68.0]]",遥か昔、女神はこの武器を作りテブリンと名づけました。この武器が女神の敵を打ち砕くことを祈ります。,29,1,warrior_f_spear_fedimianpike,220,,"[642903, 642908, 642921]",,,,,4,テブリンパイク,5,10455,FFFTF,220,0,0,7,0,1524,1127,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 35]",25,7,32,False,False,200.0
252151,TSP02_151,"[26, 54, 80, 108, 135, 190, 223, 255, 286, 319, 404, 441, 478, 514, 552, 667, 708, 750, 792, 834, 976, 1023, 1070, 1117, 1164, 1209, 1256, 1303, 1350, 1396, 1442, 1489, 1536, 1582, 1629, 1675, 1722, 1768, 1815, 1862]",,"[27484, 38827, 50169, 61512, 72854, 84196, 95539, 106881, 118224, 129566, 176136, 228379, 286291, 349876, 419131, 494054, 574656, 660921, 752865, 850478, 953760, 1062715, 1177339, 1297636, 1423603, 1555243, 1692556, 1835539, 1984190, 2138515, 2298508, 2464176, 2635516, 2812526, 2995209, 3183561, 3377582, 3577276, 3782644, 3993681]","[[63, 38.0]]",魔力を宿していますが、その魔力を目覚めさせることができない眠れる両手槍です。,39,1,icon_item_miegantis_spear_twohand,270,,,,,,,4,旧式ミガンティスパイク,9,5000,FFFTF,270,0,1,8,0,1861,1375,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 11, 16, 21, 27, 40]",25,7,32,True,False,290.0
252152,TSP02_152,"[31, 62, 93, 124, 157, 222, 259, 296, 333, 370, 470, 512, 555, 598, 640, 775, 823, 871, 920, 968, 1136, 1190, 1244, 1298, 1352, 1406, 1460, 1514, 1568, 1623, 1677, 1731, 1785, 1839, 1893, 1947, 2001, 2055, 2109, 2164]",,"[31675, 45115, 58550, 71990, 85430, 98865, 112305, 125745, 139185, 152620, 207576, 269251, 337641, 412756, 494587, 583137, 678408, 780393, 889104, 1004534, 1126680, 1255545, 1391131, 1533436, 1682462, 1838203, 2000668, 2169849, 2345750, 2528371, 2717712, 2913768, 3116548, 3326044, 3542260, 3765196, 3994852, 4231228, 4474324, 4724136]","[[63, 38.0]]",魔力を宿した両手槍で、魔力が活性化された状態です。,39,1,icon_item_pabudimas_spear_twohand,315,,,,,,,4,旧式ペバディマスパイク,10,5000,FFFTF,315,0,1,9,0,2164,1599,0,0,0.0,0.0,TTTT,"[2, 3, 4, 7, 9, 12, 17, 22, 29, 44]",25,7,32,True,False,280.0
252153,TSP02_153,"[12, 25, 37, 50, 63, 88, 103, 118, 133, 148, 187, 204, 220, 237, 255, 307, 326, 345, 364, 384, 447, 469, 490, 512, 534, 554, 576, 597, 619, 640, 661, 682, 704, 726, 747, 768, 789, 811, 832, 854]",,"[14092, 18744, 23390, 28041, 32688, 37339, 41985, 46632, 51283, 55929, 75724, 97843, 122284, 149049, 178142, 209558, 243297, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596884, 651542, 708523, 767827, 829459, 893414, 959692, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573593, 1660790]",,ハルバードの派生の一つで、斬りよりは突き攻撃に特化しています。,50,1,icon_item_spear_crown_th,120,,,,,,,4,ヴェネスダ,9,0,FFFTF,120,0,5,5,0,852,629,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,True,220.0
252154,TSP02_154,"[16, 34, 51, 69, 87, 122, 144, 164, 184, 205, 259, 283, 307, 330, 354, 427, 453, 480, 506, 534, 624, 654, 684, 714, 744, 772, 802, 832, 862, 892, 921, 951, 981, 1011, 1041, 1070, 1100, 1130, 1160, 1190]",,"[18436, 25252, 32073, 38889, 45710, 52531, 59347, 66168, 72984, 79804, 108278, 140164, 175459, 214161, 256272, 301795, 350726, 403065, 458817, 517977, 580545, 646521, 715910, 788707, 864912, 944529, 1027555, 1113988, 1203830, 1297084, 1393747, 1493822, 1597300, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]",,戦闘の実用性のために、柄部分に特殊な加工を加えてより滑りにくく、扱いやすく仕上げました。,50,1,icon_item_spear_orchid_th,170,,,,,,,4,レイネパイク,9,0,FFFTF,170,0,5,6,0,1188,878,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,True,237.0
252155,TSP02_155,"[8, 16, 25, 33, 42, 57, 67, 78, 87, 97, 121, 133, 144, 154, 165, 199, 211, 223, 236, 248, 289, 303, 316, 331, 344, 358, 372, 386, 399, 414, 427, 441, 454, 469, 482, 496, 510, 524, 537, 552]",,"[10339, 13113, 15883, 18657, 21427, 24201, 26971, 29745, 32515, 35289, 47577, 61248, 76310, 92755, 110587, 129801, 150408, 172396, 195772, 220531, 246681, 274214, 303134, 333436, 365126, 398203, 432667, 468518, 505752, 544372, 584380, 625771, 668548, 712713, 758265, 805200, 853526, 903230, 954326, 1006804]",,スケティスパイクがあなたに害になることはないでしょう。敵なら話は違いますが……。,50,1,icon_item_spear_bigstar_th,75,,,,,,,4,スケティスパイク,9,0,FFFTF,75,0,5,4,0,549,406,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,True,280.0
252156,TSP02_156,"[21, 44, 66, 88, 111, 157, 183, 210, 236, 262, 332, 362, 392, 422, 453, 547, 580, 615, 649, 684, 800, 838, 877, 915, 954, 991, 1029, 1068, 1106, 1144, 1182, 1220, 1258, 1297, 1335, 1372, 1411, 1449, 1488, 1526]",,"[22905, 31963, 41016, 50073, 59126, 68179, 77236, 86289, 95347, 104400, 141820, 183763, 230236, 281241, 336768, 396825, 461409, 530520, 604156, 682320, 765014, 852235, 943982, 1040256, 1141060, 1246387, 1356244, 1470628, 1589539, 1712980, 1840948, 1973438, 2110459, 2252011, 2398084, 2548689, 2703820, 2863478, 3027662, 3196377]",,昔、今のようなプレート加工技術がなかった時代には馬上槍試合でこの槍の使用が禁じられていた時期もありました。,50,1,icon_item_spear_bloodstiker_th,220,,,,,,,4,パザリタスパイク,9,0,FFFTF,220,0,5,7,0,1524,1127,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 35]",25,7,32,False,True,310.0
252157,TSP02_157,"[26, 54, 80, 108, 135, 190, 223, 255, 286, 319, 404, 441, 478, 514, 552, 667, 708, 750, 792, 834, 976, 1023, 1070, 1117, 1164, 1209, 1256, 1303, 1350, 1396, 1442, 1489, 1536, 1582, 1629, 1675, 1722, 1768, 1815, 1862]",,"[27484, 38827, 50169, 61512, 72854, 84196, 95539, 106881, 118224, 129566, 176136, 228379, 286291, 349876, 419131, 494054, 574656, 660921, 752865, 850478, 953760, 1062715, 1177339, 1297636, 1423603, 1555243, 1692556, 1835539, 1984190, 2138515, 2298508, 2464176, 2635516, 2812526, 2995209, 3183561, 3377582, 3577276, 3782644, 3993681]",,強い魔力を宿していますが、その魔力を目覚めさせることができない眠れる両手槍です。,50,1,icon_item_miegantis_spear_twohand,270,,,,,,,4,ミガンティスパイク,10,0,FFFTF,270,0,5,8,0,1861,1375,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 11, 16, 21, 27, 40]",25,7,32,False,True,290.0
252158,TSP02_158,"[31, 62, 93, 124, 157, 222, 259, 296, 333, 370, 470, 512, 555, 598, 640, 775, 823, 871, 920, 968, 1136, 1190, 1244, 1298, 1352, 1406, 1460, 1514, 1568, 1623, 1677, 1731, 1785, 1839, 1893, 1947, 2001, 2055, 2109, 2164]",,"[31675, 45115, 58550, 71990, 85430, 98865, 112305, 125745, 139185, 152620, 207576, 269251, 337641, 412756, 494587, 583137, 678408, 780393, 889104, 1004534, 1126680, 1255545, 1391131, 1533436, 1682462, 1838203, 2000668, 2169849, 2345750, 2528371, 2717712, 2913768, 3116548, 3326044, 3542260, 3765196, 3994852, 4231228, 4474324, 4724136]",,強い魔力を宿した両手槍で、魔力が活性化された状態です。,50,1,icon_item_pabudimas_spear_twohand,315,,,,,,,4,ペバディマスパイク,11,0,FFFTF,315,0,5,9,0,2164,1599,0,0,0.0,0.0,TTTT,"[2, 3, 4, 7, 9, 12, 17, 22, 29, 44]",25,7,32,False,True,280.0
252159,TSP02_159,"[34, 69, 104, 139, 174, 246, 286, 328, 369, 410, 520, 568, 615, 663, 710, 859, 912, 966, 1020, 1074, 1260, 1320, 1380, 1440, 1500, 1560, 1620, 1680, 1740, 1800, 1860, 1920, 1980, 2040, 2100, 2160, 2220, 2280, 2340, 2400]",,"[34977, 50068, 65155, 80246, 95337, 110428, 125515, 140606, 155697, 170784, 232344, 301449, 378100, 462292, 554035, 653318, 760147, 874521, 996441, 1125902, 1262913, 1407465, 1559568, 1719211, 1886400, 2061134, 2243409, 2433235, 2630601, 2835518, 3047976, 3267979, 3495528, 3730622, 3973257, 4223443, 4481169, 4746441, 5019259, 5299622]",,王国の再生期の王として評価されるネケル1世の象徴であった月桂樹をモチーフにして作った装備です。,50,1,icon_item_spear_twohand_lapai,350,,,,,,,4,ラファイパイク,12,0,FFFTF,350,0,5,9,0,2399,1773,0,0,0.0,0.0,TTTT,"[2, 3, 4, 7, 9, 12, 18, 23, 31, 47]",25,7,32,False,True,260.0
